,author,year,title,blob,vader,afinn,blob_zscore,vader_zscore,afinn_zscore,blob_zscore_outliers,vader_zscore_outliers,afinn_zscore_outliers,co2,co2_growth_prct,co2_growth_abs,co2_per_capita,cumulative_co2,coal_co2,coal_co2_per_capita,cumulative_coal_co2
477,suetal,2018,Nanosilicon.txt,0.028448665,0.068242275,0.027694611,0.306890212,0.3812121,0.727411389,0.306890212,0.3812121,0.727411389,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
478,sukarno,2020,Multistage.txt,0.011236309,0.064533434,0.043462247,-0.894391813,0.271084581,1.80452286,-0.894391813,0.271084581,1.80452286,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
479,Sultan etal,2020,vfa.txt,0.036872684,0.036540833,0.016238488,0.894818003,-0.560106648,-0.055174006,0.894818003,-0.560106648,-0.055174006,36646.14,2.01,720.402,4.802,1625014.415,14718.145,1.929,759812.726
480,sun,2014,Existing.txt,0.013313271,0.028706049,0.011176752,-0.749436875,-0.792746831,-0.400948929,-0.749436875,-0.792746831,-0.400948929,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
481,sun,2019,Investigation.txt,0.024898839,0.072203429,0.01294686,0.059141288,0.498831624,-0.28003016,0.059141288,0.498831624,-0.28003016,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
482,Sun,2020,water shed water pollution.txt,0.033999845,0.100830026,0.019893528,0.694317263,1.348848273,0.194507397,0.694317263,1.348848273,0.194507397,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
483,sunetal,2019,Study.txt,0.051610051,0.027297321,0.032146958,1.92336606,-0.834576536,1.031558044,1.92336606,-0.834576536,1.031558044,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
484,symes,2013,enhanced.txt,0.034192652,0.054288555,0.026921496,0.707773615,-0.033119143,0.674598736,0.707773615,-0.033119143,0.674598736,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
485,taha,2013,Meteorological.txt,0.013062507,0.049110637,0.036565168,-0.766938095,-0.186868369,1.333372767,-0.766938095,-0.186868369,1.333372767,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
486,tamer,2013,Optimization.txt,0.032438229,0.097899115,0.006113964,0.585329211,1.261820005,-0.74679577,0.585329211,1.261820005,-0.74679577,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
487,Tangka etal,2013,asorption solar.txt,0.00928931,0.033253939,0.006584537,-1.030276469,-0.657705203,-0.714650227,-1.030276469,-0.657705203,-0.714650227,32069.444,1.83,575.702,4.724,1276283.334,13234.705,1.949,614687.367
488,tantasavasdi,2020,Impact.txt,0.037024066,0.071113312,0.043845913,0.905383282,0.466462513,1.830731685,0.905383282,0.466462513,1.830731685,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
489,tao etal,2009,congregation.txt,0.06583413,0.063256522,0.008131821,2.916090738,0.233168904,-0.608952867,,0.233168904,-0.608952867,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
490,tasi,2013,Control.txt,0.034870523,0.045090171,0.011440678,0.755083514,-0.306249049,-0.382919765,0.755083514,-0.306249049,-0.382919765,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
491,teixeira,2010,Temperature.txt,-0.007766066,0.022359014,0.004663423,-2.220602634,-0.981210919,-0.845884508,-2.220602634,-0.981210919,-0.845884508,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
492,Tham etal,2009,clear sky radiation data.txt,0.028431939,0.056465192,0.033357682,0.305722885,0.03151226,1.114264496,0.305722885,0.03151226,1.114264496,34468.451,3.37,1125.151,4.895,1375702.128,14781.225,2.099,656506.57
493,tham,2011,Energy.txt,0.027811293,0.085498566,0.049260332,0.262406853,0.893607419,2.200599012,0.262406853,0.893607419,2.200599012,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
494,TiezhouWu etal,2020,coordinated control.txt,0.030516438,0.109557437,0.014503673,0.451203904,1.607993437,-0.173681862,0.451203904,1.607993437,-0.173681862,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
495,tiwari,2019,Entrans.txt,0.010533845,0.023113554,0.00487106,-0.943418109,-0.958806186,-0.831700462,-0.943418109,-0.958806186,-0.831700462,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
496,tolooiyan,2012,preliminary.txt,0.011934324,0.05178408,0.009651268,-0.845676103,-0.107485144,-0.505157144,-0.845676103,-0.107485144,-0.505157144,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
497,trevor,2016,Design.txt,0.027189818,0.080909288,0.019620996,0.219032939,0.757336872,0.175890354,0.219032939,0.757336872,0.175890354,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
498,tu,2020,Comparative.txt,0.027140474,0.061754867,0.018073879,0.215589158,0.188579905,0.070204376,0.215589158,0.188579905,0.070204376,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
499,Tufail,2020,confined rubberized concrete.txt,0.031713688,0.056934985,0.045264126,0.534762175,0.045461945,1.927611993,0.534762175,0.045461945,1.927611993,32069.444,1.83,575.702,4.724,1276283.334,13234.705,1.949,614687.367
500,Utlu and Onal,2017,waste heat recovery.txt,0.012268296,0.044938671,0.003678823,-0.822367538,-0.310747574,-0.913144033,-0.822367538,-0.310747574,-0.913144033,35534.443,0.71,251.418,4.871,1481493.672,15062.902,2.065,701562.049
501,utlu,2019,Thermophotovoltaic.txt,0.01517145,0.074164639,0.004423273,-0.619751135,0.55706634,-0.862289478,-0.619751135,0.55706634,-0.862289478,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
502,vadodaria,2012,Inuseenergy.txt,0.022287228,0.079827099,0.022274577,-0.123127849,0.725203165,0.357160544,-0.123127849,0.725203165,0.357160544,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
503,Vakilabadi etal,2018,renewable power gen.txt,0.022880616,0.075544027,0.017381553,-0.081714176,0.598024839,0.022910556,-0.081714176,0.598024839,0.022910556,35534.443,0.71,251.418,4.871,1481493.672,15062.902,2.065,701562.049
504,valdiserri,2018,Evaluation.txt,0.020978859,0.030060517,-0.017971443,-0.214441339,-0.752528278,-2.392106968,-0.214441339,-0.752528278,-2.392106968,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
505,Varga etal,2009,cooling system.txt,0.014008897,0.03029767,0.004039776,-0.700887829,-0.745486446,-0.888486745,-0.700887829,-0.745486446,-0.888486745,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
506,varga,2010,Comparison.txt,0.033449371,0.013999838,0.005747126,0.655898684,-1.229421991,-0.771855028,0.655898684,-1.229421991,-0.771855028,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
507,varga,2013,Readdressing.txt,0.030784632,0.022869704,0.010155815,0.469921624,-0.96604688,-0.470690714,0.469921624,-0.96604688,-0.470690714,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
508,varga,2017,Ontheselection.txt,0.033986631,0.003911143,-0.000128766,0.693395044,-1.528988111,-1.173246308,0.693395044,-1.528988111,-1.173246308,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
509,varo,2013,Design.txt,0.045917182,0.072618571,0.026814609,1.526050211,0.511158563,0.667297137,1.526050211,0.511158563,0.667297137,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
510,Vasiliev etal,2008,activated carbon.txt,0.026769168,0.035927576,0.026995107,0.18967499,-0.578316257,0.679627219,0.18967499,-0.578316257,0.679627219,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
511,Vasiliev etal,2009,efficiency of fuel cells.txt,0.034309571,0.065919126,0.027151829,0.715933649,0.312230262,0.690333103,0.715933649,0.312230262,0.690333103,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
512,veselov,2010,Impact.txt,-0.001186177,0.046495312,0.020157596,-1.761380062,-0.264525833,0.212546298,-1.761380062,-0.264525833,0.212546298,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
513,victor,2013,loop heat.txt,0.022520599,0.044401681,0.012824729,-0.106840437,-0.326692561,-0.28837313,-0.106840437,-0.326692561,-0.28837313,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
514,Vivek,2008,energy and exergy.txt,0.007976206,0.043791459,0.013867488,-1.12192043,-0.344812029,-0.217140608,-1.12192043,-0.344812029,-0.217140608,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
515,Vivekh etal,2015,Desalination.txt,0.011190917,0.026875657,0.019686569,-0.897559857,-0.847097113,0.180369743,-0.897559857,-0.847097113,0.180369743,35534.443,0.71,251.418,4.871,1481493.672,15062.902,2.065,701562.049
516,wajid,2019,Review.txt,0.026391694,0.045642639,0.023333333,0.163330406,-0.289844482,0.429485818,0.163330406,-0.289844482,0.429485818,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
517,walnum,2011,Offdesign.txt,0.032506474,0.031705386,0.004402054,0.590092153,-0.703686771,-0.863738976,0.590092153,-0.703686771,-0.863738976,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
518,wang and chi,2011,A laboratory.txt,0.044256845,0.065383033,0.019554455,1.410172229,0.296311942,0.171344856,1.410172229,0.296311942,0.171344856,36646.14,2.01,720.402,4.802,1625014.415,14718.145,1.929,759812.726
519,wang etal,2010,intercooled.txt,0.020182292,0.036605208,0.002221517,-0.270035226,-0.558195145,-1.012694834,-0.270035226,-0.558195145,-1.012694834,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
520,wang etal,2010,pyrolysis process of corn straw.txt,0.005096835,0.016418266,0.006292135,-1.322877022,-1.157611015,-0.734624666,-1.322877022,-1.157611015,-0.734624666,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
521,Wang etal,2013,power and efficiency.txt,0.012852267,0.06795137,-0.015348288,-0.781611162,0.372574192,-2.212915245,-0.781611162,0.372574192,-2.212915245,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
522,Wang etal,2013,power and power density.txt,0.011525071,0.045142448,0.00677116,-0.874238604,-0.304696784,-0.701901729,-0.874238604,-0.304696784,-0.701901729,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
523,wang etal,2020,equalization.txt,0.033990984,0.030217686,0.010194625,0.693698882,-0.747861429,-0.468039584,0.693698882,-0.747861429,-0.468039584,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
524,wang etal,2020,Study on.txt,-0.012451384,0.115521176,0.015480499,-2.547599579,1.785076239,-0.106953403,-2.547599579,1.785076239,-0.106953403,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
525,wang,2014,Performanc.txt,0.00983965,0.013403704,0.002646281,-0.991867267,-1.247123167,-0.983678584,-0.991867267,-1.247123167,-0.983678584,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
526,wang,2017,Microstructure.txt,0.01892546,0.059110586,0.01379164,-0.357751846,0.110062607,-0.222321922,-0.357751846,0.110062607,-0.222321922,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
527,wang,2019,Performance.txt,0.039537873,0.102820316,-0.007460831,1.080826481,1.407946445,-1.674110894,1.080826481,1.407946445,-1.674110894,32069.444,1.83,575.702,4.724,1276283.334,13234.705,1.949,614687.367
528,wangabdullah,2011,Investigating.txt,0.03460126,0.039458553,0.022980812,0.736291176,-0.473470086,0.405404553,0.736291176,-0.473470086,0.405404553,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
529,wangetal,2012,Superhydrophobic.txt,0.027183749,0.029866189,0.016354878,0.218609356,-0.758298502,-0.04722317,0.218609356,-0.758298502,-0.04722317,36646.14,2.01,720.402,4.802,1625014.415,14718.145,1.929,759812.726
530,wangetal,2012,Thermal.txt,0.022887408,0.040892,0.012740329,-0.081240141,-0.430906378,-0.294138608,-0.081240141,-0.430906378,-0.294138608,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
531,wangetal,2013,Failure.txt,0.044151415,0.09065608,0.03979961,1.40281405,1.04675078,1.554322531,1.40281405,1.04675078,1.554322531,35534.443,0.71,251.418,4.871,1481493.672,15062.902,2.065,701562.049
532,wangetal,2014,Feasibility.txt,0.022251974,0.110500216,0.013217976,-0.125588254,1.635987616,-0.261509772,-0.125588254,1.635987616,-0.261509772,34468.451,3.37,1125.151,4.895,1375702.128,14781.225,2.099,656506.57
533,wangetal,2019,Fault.txt,0.011873472,-0.017419098,0.022607023,-0.849923098,-2.162352243,0.379870415,-0.849923098,-2.162352243,0.379870415,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
534,wangetal,2019,Research.txt,0.029723615,0.045138434,0.040620384,0.395871334,-0.30481597,1.610390845,0.395871334,-0.30481597,1.610390845,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
535,wangetal,2019,Study.txt,0.011941777,0.00056289,-0.007250755,-0.845155925,-1.628408643,-1.659760324,-0.845155925,-1.628408643,-1.659760324,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
536,wangetal,2020,Research.txt,0.017805022,0.022903025,0.014784015,-0.435949258,-0.965057462,-0.154531284,-0.435949258,-0.965057462,-0.154531284,35925.738,1.33,473.278,4.76,1588368.275,14453.702,1.915,745094.581
537,wangetal,2020,Sound.txt,0.054769748,0.039569217,0.016933208,2.143887082,-0.470184099,-0.007716596,2.143887082,-0.470184099,-0.007716596,35534.443,0.71,251.418,4.871,1481493.672,15062.902,2.065,701562.049
538,wei,2014,CatalyticCO2.txt,0.022639199,0.055019783,0.014200729,-0.098563133,-0.011406623,-0.194376417,-0.098563133,-0.011406623,-0.194376417,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
539,whiffen,2012,Areview.txt,0.031543729,0.058372474,0.026523,0.522900421,0.088145671,0.647376883,0.522900421,0.088145671,0.647376883,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
540,whiffen,2012,review.txt,0.064210639,0.087915091,0.037053773,2.802784297,0.965361893,1.366750168,,0.965361893,1.366750168,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
541,wongwatcharapa,2019,filtrative.txt,0.029491017,0.045313014,0.02806808,0.379637908,-0.299632124,0.752923648,0.379637908,-0.299632124,0.752923648,36646.14,2.01,720.402,4.802,1625014.415,14718.145,1.929,759812.726
542,woo etal,2009,The performance.txt,0.054010407,0.051497179,0.008316008,2.090891335,-0.116004182,-0.596370755,2.090891335,-0.116004182,-0.596370755,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
543,wood etal,2010,residential building.txt,0.015459948,0.060828472,0.012336892,-0.599616271,0.161072228,-0.321698002,-0.599616271,0.161072228,-0.321698002,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
544,worall,2011,CO2compression.txt,0.031787183,-0.015282036,-0.017016317,0.539891547,-2.098895938,-2.326860868,0.539891547,-2.098895938,-2.326860868,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
545,wu etal,2010,thermoacoustic refrigeration.txt,0.030550502,0.026376721,-0.001420051,0.453581295,-0.861912163,-1.261455953,0.453581295,-0.861912163,-1.261455953,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
546,wu etal,2011,Hydrogen.txt,0.009639048,-0.00167571,0.002025037,-1.005867662,-1.694879926,-1.026116696,-1.005867662,-1.694879926,-1.026116696,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
547,wu etal,2011,Prediction.txt,-0.000519591,0.028117433,0.006108898,-1.714857811,-0.810224748,-0.747141874,-1.714857811,-0.810224748,-0.747141874,32069.444,1.83,575.702,4.724,1276283.334,13234.705,1.949,614687.367
548,wuetal,2018,Indoor.txt,0.018939394,0.062157576,0.034825871,-0.35677935,0.200537628,1.214558721,-0.35677935,0.200537628,1.214558721,36646.14,2.01,720.402,4.802,1625014.415,14718.145,1.929,759812.726
549,wuetal,2020,Application.txt,0.013915974,0.110501876,0.035582065,-0.707373102,1.636036904,1.26621552,-0.707373102,1.636036904,1.26621552,34468.451,3.37,1125.151,4.895,1375702.128,14781.225,2.099,656506.57
550,wuxiong,2014,Passive.txt,0.012353371,0.046397453,0.012651461,-0.816430048,-0.267431601,-0.300209303,-0.816430048,-0.267431601,-0.300209303,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
551,xia,2016,Endoreversible.txt,0.006372805,0.059706169,0.001793365,-1.233824742,0.127747409,-1.041942585,-1.233824742,0.127747409,-1.041942585,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
552,xiaetal,2010,Ecological.txt,0.041612822,0.062965217,0.004648668,1.225640995,0.224519132,-0.846892415,1.225640995,0.224519132,-0.846892415,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
553,xiang,2015,Optimization.txt,0.027253366,0.062632679,0.027269027,0.223468081,0.214644974,0.698339125,0.223468081,0.214644974,0.698339125,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
554,xiao etal,2010,retrofitted direct gain solar house.txt,0.004746536,0.038313198,0.006188402,-1.347325051,-0.507479386,-0.741710783,-1.347325051,-0.507479386,-0.741710783,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
555,xiao,2012,reactive.txt,0.015174246,0.027922342,0.009495037,-0.619555988,-0.816017635,-0.515829514,-0.619555988,-0.816017635,-0.515829514,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
556,xie etal,2008,Syngas CO.txt,0.025086017,0.043923468,0.027663713,0.072204826,-0.34089226,0.725300714,0.072204826,-0.34089226,0.725300714,36646.14,2.01,720.402,4.802,1625014.415,14718.145,1.929,759812.726
557,yadav etal,2020,Sustainable.txt,0.010407317,0.041984522,0.014315192,-0.952248709,-0.398465849,-0.186557278,-0.952248709,-0.398465849,-0.186557278,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
558,yadav,2012,On the suitability.txt,-0.006203296,0.008929895,0.013203787,-2.111534011,-1.379965074,-0.262479092,-2.111534011,-1.379965074,-0.262479092,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
559,yali,2014,Simulation.txt,0.019014058,0.019094972,0.00520993,-0.351568395,-1.078130927,-0.808551777,-0.351568395,-1.078130927,-0.808551777,34468.451,3.37,1125.151,4.895,1375702.128,14781.225,2.099,656506.57
560,yan etal,2020,energy.txt,0.019206926,0.040387285,-0.006836544,-0.338107818,-0.445892999,-1.631464943,-0.338107818,-0.445892999,-1.631464943,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
561,yandri,2018,Uniformity.txt,0.032285766,0.04117451,0.015886288,0.57468857,-0.422517745,-0.07923333,0.57468857,-0.422517745,-0.07923333,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
562,Yang and Yutong,2007,photovoltaic application.txt,0.033040983,0.089762633,0.033258427,0.627396551,1.02022142,1.107484232,0.627396551,1.02022142,1.107484232,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
563,Yang etal,2013,ecobuilding.txt,0.015755995,0.02476094,0.014807813,-0.578954647,-0.909889944,-0.152905558,-0.578954647,-0.909889944,-0.152905558,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
564,yang,2012,heat.txt,0.013933681,0.145066261,0.015674891,-0.706137273,2.662365762,-0.093674149,-0.706137273,,-0.093674149,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
565,yang,2012,Performance.txt,0.021309392,0.066099811,0.008776458,-0.191372804,0.317595384,-0.564916699,-0.191372804,0.317595384,-0.564916699,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
566,yang,2020,policy.txt,0.038690823,0.086602914,0.04393531,1.021709304,0.926399099,1.836838534,1.021709304,0.926399099,1.836838534,32069.444,1.83,575.702,4.724,1276283.334,13234.705,1.949,614687.367
567,Yee Chow,2009,zero carbon targets.txt,0.034916027,0.079414031,0.020251779,0.758259331,0.712937833,0.218980092,0.758259331,0.712937833,0.218980092,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
568,yi etal,2009,atriums in subtropical climate.txt,0.018633974,0.052116103,0.014829967,-0.3780952,-0.097626297,-0.151392234,-0.3780952,-0.097626297,-0.151392234,35496.406,-0.11,-38.037,4.81,1516990.078,14718.203,1.994,716280.251
569,Yolanda,2020,determining.txt,0.016072591,0.043166967,0.027209404,-0.556858792,-0.363355221,0.694266138,-0.556858792,-0.363355221,0.694266138,35534.443,0.71,251.418,4.871,1481493.672,15062.902,2.065,701562.049
570,you,2020,Influences.txt,0.009652216,0.067243187,0.009505442,-1.004948602,0.35154593,-0.515118743,-1.004948602,0.35154593,-0.515118743,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
571,yu,2018,Theeconomic.txt,0.057833107,0.108503464,0.048356425,2.357684584,1.576697571,2.138851695,2.357684584,1.576697571,2.138851695,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
572,Yuanlong etal,2020,heating systems for.txt,0.026544629,0.089395096,0.032958754,0.174004025,1.009308051,1.087013143,0.174004025,1.009308051,1.087013143,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
573,zeinelabdein,2018,Free.txt,0.023489976,0.073681568,0.039159228,-0.039185826,0.542722378,1.51057705,-0.039185826,0.542722378,1.51057705,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
574,zeng,2012,Problems.txt,0.012460129,0.007756913,-0.003305421,-0.808979196,-1.414794717,-1.390248462,-0.808979196,-1.414794717,-1.390248462,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
575,zhai,2016,Sensitivity.txt,0.007417143,0.000576326,-0.031677119,-1.160938478,-1.628009684,-3.32836277,-1.160938478,-1.628009684,,34807.259,-5.16,-1895.244,4.465,1696524.177,13976.098,1.793,788362.044
576,zhan,2010,Numerical.txt,0.025129739,0.043013578,0.035904255,0.075256261,-0.36790985,1.288224837,0.075256261,-0.36790985,1.288224837,36646.14,2.01,720.402,4.802,1625014.415,14718.145,1.929,759812.726
577,zhang etal,2010,performanc.txt,0.037885237,-0.004181729,-0.010263588,0.965485993,-1.769291772,-1.865571533,0.965485993,-1.769291772,-1.865571533,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
578,zhang etal,2012,sordption.txt,0.016085451,0.024271157,0.012540894,-0.555961268,-0.924433171,-0.3077623,-0.555961268,-0.924433171,-0.3077623,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
579,Zhang etal,2015,heat transfer of energy.txt,0.018359505,0.064612301,0.022412657,-0.397250889,0.273426393,0.366592971,-0.397250889,0.273426393,0.366592971,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
580,Zhang etal,2016,indoor air thermal.txt,0.008714958,0.038255686,0.015292553,-1.070361578,-0.509187114,-0.119792243,-1.070361578,-0.509187114,-0.119792243,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
581,Zhang etal,2017,liquid dessicant cycle.txt,0.012127029,0.047168404,0.017069701,-0.832226872,-0.244539563,0.001607477,-0.832226872,-0.244539563,0.001607477,34974.075,1.47,505.624,4.908,1410676.204,14949.697,2.098,671456.267
582,Zhang etal,2018,revolutio.txt,0.014696736,0.026497308,0.00805153,-0.652882259,-0.858331542,-0.61443769,-0.652882259,-0.858331542,-0.61443769,33343.3,5.49,1736.258,4.793,1341233.677,13970.832,2.008,641725.345
583,zhang,2012,Enhanced Hea.txt,0.054531198,0.116592308,0.047281324,2.127238263,1.816881604,2.065409891,2.127238263,1.816881604,2.065409891,35925.738,1.33,473.278,4.76,1588368.275,14453.702,1.915,745094.581
584,Zhang,2020,reconfigurable equilibrium.txt,0.019669135,0.057619897,0.01489486,-0.305849372,0.065799199,-0.146959289,-0.305849372,0.065799199,-0.146959289,36702.503,0.15,56.363,4.758,1661716.918,14573.219,1.889,774385.946
585,zhang,2020,Res.txt,0.008331407,0.065070824,0.016726404,-1.097130348,0.287041416,-0.021843701,-1.097130348,0.287041416,-0.021843701,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
586,zhangetal,2012,Gascleaning.txt,0.048344412,0.094688493,0.038491959,1.695451059,1.166486214,1.464994847,1.695451059,1.166486214,1.464994847,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
587,zhangetal,2013,Theoretical.txt,0.035588962,0.025631008,0.00785124,0.805224714,-0.8840548,-0.628119817,0.805224714,-0.8840548,-0.628119817,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
588,zhangetal,2017,Annual.txt,0.057120073,0.084411909,-0.005317263,2.307920642,0.861341064,-1.527680517,2.307920642,0.861341064,-1.527680517,35534.443,0.71,251.418,4.871,1481493.672,15062.902,2.065,701562.049
589,zhangetal,2020,Capacity.txt,0.021178064,0.086305217,0.023413897,-0.200538419,0.917559531,0.434989265,-0.200538419,0.917559531,0.434989265,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
590,zhangetal,2020,Discrete.txt,0.016338951,0.065478299,0.014132629,-0.538269062,0.299140683,-0.199028429,-0.538269062,0.299140683,-0.199028429,31607.042,-1.44,-462.402,4.599,1307890.377,13067.147,1.901,627754.514
591,Zhao etal,2008,power and gas cogeneration.txt,0.02721946,0.031182911,-0.007059801,0.22110169,-0.719200751,-1.64671592,0.22110169,-0.719200751,-1.64671592,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
592,zhao,2014,Calculations.txt,0.030229906,0.05758882,0.043852978,0.431206267,0.064876429,1.831214341,0.431206267,0.064876429,1.831214341,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
593,zhaoetal,2009,Dynamic performance.txt,0.02762308,0.035018295,0.027226066,0.249271121,-0.605315768,0.695404348,0.249271121,-0.605315768,0.695404348,35452.459,-0.12,-43.947,4.75,1552442.538,14360.628,1.924,730640.879
594,Zheng,2018,solar.txt,0.019087121,0.100536571,0.011685117,-0.346469191,1.340134651,-0.366221769,-0.346469191,1.340134651,-0.366221769,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
595,zhong,2019,Technology.txt,0.030390823,0.085115098,0.040877098,0.442436983,0.882221029,1.62792737,0.442436983,0.882221029,1.62792737,34468.451,3.37,1125.151,4.895,1375702.128,14781.225,2.099,656506.57
596,zhou,2009,thermocapillary.txt,0.01388586,0.039810912,0.01319775,-0.709474781,-0.463007382,-0.262891479,-0.709474781,-0.463007382,-0.262891479,36646.14,2.01,720.402,4.802,1625014.415,14718.145,1.929,759812.726
597,zhou,2012,Research.txt,0.013583325,0.063121967,0.027635857,-0.730589248,0.229173522,0.723397824,-0.730589248,0.229173522,0.723397824,35283.025,0.88,308.95,4.893,1445959.229,15042.88,2.086,686499.147
